code	producer_product_id	lc	product_name_de	product_name_en	product_name_es	product_name_fr	product_name_gl	product_name_it	product_name_nl	product_name_no	product_name_pt	generic_name_es	generic_name_fr	generic_name_it	generic_name_nl	generic_name_pt	quantity	serving_size	packaging	packaging_tags	brands	brands_tags	brand_owner	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	origin_es	origin_fr	origin_nl	manufacturing_places	manufacturing_places_tags	producer_es	producer_fr	producer_nl	emb_codes	emb_codes_tags	ingredients_text_ca	ingredients_text_el	ingredients_text_en	ingredients_text_es	ingredients_text_fr	ingredients_text_gl	ingredients_text_it	ingredients_text_nl	ingredients_text_pt	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kcal_value	energy-kcal_unit	fat_value	fat_unit	saturated-fat_value	saturated-fat_unit	carbohydrates_value	carbohydrates_unit	sugars_value	sugars_unit	fiber_value	fiber_unit	proteins_value	proteins_unit	salt_value	salt_unit	sodium_value	sodium_unit	alcohol_value	alcohol_unit	energy_value	energy_unit	monounsaturated-fat_value	monounsaturated-fat_unit	polyunsaturated-fat_value	polyunsaturated-fat_unit	oleic-acid_value	oleic-acid_unit	trans-fat_value	trans-fat_unit	cholesterol_value	cholesterol_unit	starch_value	starch_unit	vitamin-a_value	vitamin-a_unit	vitamin-c_value	vitamin-c_unit	vitamin-b1_value	vitamin-b1_unit	vitamin-b2_value	vitamin-b2_unit	vitamin-pp_value	vitamin-pp_unit	vitamin-b6_value	vitamin-b6_unit	vitamin-b9_value	vitamin-b9_unit	calcium_value	calcium_unit	phosphorus_value	phosphorus_unit	iron_value	iron_unit	magnesium_value	magnesium_unit	zinc_value	zinc_unit	iodine_value	iodine_unit	fruits-vegetables-nuts_value	fruits-vegetables-nuts_unit	fruits-vegetables-nuts-estimate_value	fruits-vegetables-nuts-estimate_unit	packaging_1_number_of_units	packaging_1_shape	packaging_1_material	packaging_1_recycling	packaging_1_quantity_per_unit	packaging_1_weight_measured	packaging_2_number_of_units	packaging_2_shape	packaging_2_material	packaging_2_recycling	packaging_3_number_of_units	packaging_3_shape	packaging_3_material	packaging_3_recycling	conservation_conditions_es	conservation_conditions_fr	conservation_conditions_it	conservation_conditions_nl	preparation_es	preparation_fr	preparation_it	preparation_nl	nutriscore_score_producer	nutriscore_grade_producer	customer_service_es	customer_service_fr	customer_service_it	customer_service_nl	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:environmental_score_grade	off:environmental_score_score	off:environmental_score_data.missing_key_data	off:environmental_score_data.agribalyse.code	off:environmental_score_data.adjustments.origins_of_ingredients.value	off:environmental_score_data.adjustments.packaging.value	off:environmental_score_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:environmental_score_data.adjustments.production_system.value	off:environmental_score_data.adjustments.threatened_species.value	sources_fields:org-database-usda:available_date	sources_fields:org-database-usda:fdc_category	sources_fields:org-database-usda:fdc_data_source	sources_fields:org-database-usda:fdc_id	sources_fields:org-database-usda:modified_date	sources_fields:org-database-usda:publication_date	data_sources
8437015005713		es			Pizza Tradicional Masa Fina Jamon y Queso																			Comidas preparadas, Pizzas - empanadas y quiches	en:meals,en:pizzas-pies-and-quiches			España	en:spain			0																												100g	100g			270	kcal	10.1	g	5.8	g	28	g	1.3	g			15.8	g	1.9	g	0.76	g			270	kcal																																																																								en:pizza-pies-and-quiches	en:composite-foods,en:pizza-pies-and-quiches		unknown	d	17																App - Yuka, Apps
8480024690432		es			Masa para empanada																					Sostenible, Aceite de Palma Sostenible, Punto Verde, en:Roundtable on Sustainable Palm Oil	en:sustainable,en:sustainable-palm-oil,en:green-dot,en:roundtable-on-sustainable-palm-oil	España	en:spain			0																												100g	100g			386	kcal	19	g	7.2	g	44	g	3	g	1.2	g	5.8	g	1	g	0.4	g			386	kcal																																																																											unknown	unknown																	App - Yuka, Apps
7798056680057		es			Masa empanadas																Tapa Mania	tapa-mania						España	en:spain			0																												100g	100g			347	kcal	14	g	7	g	36	g	0	g	1	g	5	g	1.7	g	0.68	g			347	kcal																																																																											unknown	unknown		unknown		1		-5	-15		0								App - Yuka, Apps
2410624001358		es			Pan de Masa madre 314gr																							España	en:spain			0																												100g	100g			1.075	kcal	0.6	g	0.2	g	5.1	g	0.9	g	3.2	g	9.4	g							1.075	kcal																																																																											unknown	unknown																	App - Yuka, Apps
8412696011024		es			Masa empanadilla																							España	en:spain			0																												100g	100g			318	kcal	7.6	g	3.5	g	51.4	g	6.8	g			10	g							318	kcal																																																																											unknown	unknown																	App - Yuka, Apps
3392590408487		es			Masa quebrada																							España	en:spain			0																												100g	100g			375	kcal	13	g	8.3	g	44	g	4	g			6	g	1	g	0.4	g			375	kcal																																																																											unknown	unknown																	App - Yuka, Apps
8480024690401		es			Masa de Brisa/Quebrada																							España	en:spain			0																												100g	100g			0	kcal	23	g	11	g	41	g	2.8	g	1.1	g	6.3	g	0.93	g	0.372	g			0	kcal																																																																											unknown	unknown																	App - Yuka, Apps
00586528		es			Masa Pizza Finissima Rectangular																Buitoni	buitoni				Vegetariano, Vegano, Nutriscore, Nutriscore C	en:vegetarian,en:vegan,en:nutriscore,en:nutriscore-grade-c	España	en:spain			0																												100g	100g			275	kcal	6.7	g	2.3	g	44.1	g	2	g	2.4	g	6.7	g	1.8	g	0.72	g			275	kcal																																																																											unknown	unknown																	App - Yuka, Apps
8436573551175		es			Masa pizza																Mamamasa	mamamasa						España	en:spain			0																												100g	100g			250	kcal	3.8	g	0.75	g	45.2	g	2.5	g			8.7	g	1.19	g	0.476	g			250	kcal																																																																											unknown	unknown																	App - Yuka, Apps
01619708		es			Masa Pizza												400 g				Eroski	eroski		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Productos de panadería, Masa De Pizza	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:bakery-products,en:pizza-dough	Nutriscore	en:nutriscore	España	en:spain	Eroski	eroski	0																												100g	100g			252	kcal	3.7	g	0.5	g	45	g	1	g			7	g	1.7	g	0.68	g			252	kcal																																																																								en:cereals-and-potatoes	en:cereals-and-potatoes		unknown	d	11																App - Yuka, Apps
8437002754044		es			Masa de arepa																					Sin gluten	en:no-gluten	España	en:spain			0																												100g	100g			147	kcal	1.5	g	0.22	g	30	g	0.5	g			2.7	g	0.78	g	0.312	g			147	kcal																																																																											unknown	unknown																	App - Yuka, Apps
2518520168165		es			Pan centeno natural masa madre																							España	en:spain			0																												100g	100g																																																																																																			unknown	unknown																	App - Yuka, Apps
2643036000750		es			Barra pan masa madre																							España	en:spain			0																												100g	100g																																																																																																			unknown	unknown																	App - Yuka, Apps
0736640797252		es			Masa de pizza												350 g											España	en:spain			0																												100g	100g			267.9	kcal	5	g	1	g	47	g	2	g	2	g	8	g							267.9	kcal																																																																											unknown	unknown																	App - Yuka, Apps
2603986000798		es			Barra masa madre Fripan																							España	en:spain			0																												100g	100g																																																																																																			unknown	unknown																	App - Yuka, Apps
2601648003613		es			Masa de pelotas																							España	en:spain			0																												100g	100g			280	kcal	24	g	13	g	2.1	g	0.5	g	8	g	14	g							280	kcal																																																																											unknown	unknown																	App - Yuka, Apps
12973391		es			Masa pizza rectangular																Buitoni	buitoni				Vegetariano, Vegano, Nutriscore, Nutriscore C	en:vegetarian,en:vegan,en:nutriscore,en:nutriscore-grade-c	España	en:spain			0																												100g	100g			275	kcal	6.7	g	2.3	g	44.1	g	2	g	6.7	g	1.2	g	1.8	g	0.72	g			275	kcal																																																																											unknown	unknown																	App - Yuka, Apps
8437013944038		es			Masa de pizza espelta																					Vegetariano, Vegano	en:vegetarian,en:vegan	España	en:spain			0																												100g	100g			186	kcal	2.3	g	0.4	g	31	g	0.5	g	5.4	g	7.3	g	0.96	g	0.384	g			186	kcal																																																																											unknown	unknown																	App - Yuka, Apps
01002997		es			Masa pizza																							España	en:spain			0																												100g	100g			279	kcal	5.2	g	0.7	g	47	g	1.8	g	7.8	g	5.1	g							279	kcal																																																																											unknown	unknown																	App - Yuka, Apps
4056489687504		es			Mochi vainilla							Helado de vainilla en masa de arroz					6	30 g			gelatelli	gelatelli		Botanas, Postres, Snacks dulces, Congelados, Galletas y pasteles, Postres helados, Bolleria, Mochi, Helado de mochi	en:snacks,en:desserts,en:sweet-snacks,en:frozen-foods,en:biscuits-and-cakes,en:frozen-desserts,en:pastries,en:mochi,en:mochi-ice-cream	Nutriscore, Nutriscore D	en:nutriscore,en:nutriscore-grade-d	España	en:spain	Lidl	lidl	0																												100g	100g	1071	kJ	256	kcal	4.9	g	2.8	g	50	g	32	g	0	g	3	g	0.27	g	0.108	g			1071	kJ																																																																								en:biscuits-and-cakes	en:sugary-snacks,en:biscuits-and-cakes		unknown	d	15																App - Yuka, Apps, App - smoothie-openfoodfacts
4056489469742		es			Mini panettone selection							Mini panettone con relleno de vino espumoso sin uvas pasas sultanas ni cítricas confitadas. Bizcocho con masa madre.					3 x 100 g				Deluxe	deluxe		Botanas, Snacks dulces, en:Sweet pastries and pies, Viennoiseries, Brioche, Panettone	en:snacks,en:sweet-snacks,en:sweet-pastries-and-pies,en:viennoiseries,en:brioches,en:panettone			España	en:spain	Lidl	lidl	0																	Harina de trigo, 20% relleno de vino espumoso (azúcar, jarabe de glucosa, agua, leche desnatada en polvo, 5% vino espumoso, aceite de palma, yema de huevos, 2% alcohol, aromas naturales, espesante: (pectinas), conservador: (sorbato potásico)), huevo, mantequilla, azúcar, leche entera rehidratada, yema de huevo, masa madre (harina de trigo, agua), emulgente: monoglicéridos y diglicéridos de ácidos grasos, jarabe de glucosa, manteca de cacao, aroma natural de vainilla, sal.						Huevos, Gluten, Leche	en:eggs,en:gluten,en:milk	Mostaza, Frutos de cáscara, Soja	en:mustard,en:nuts,en:soybeans		100g	100g	1532	kJ	365	kcal	15.4	g	8.2	g	47.9	g	21.9	g			8.2	g	0.54	g	0.216	g			1532	kJ																																																																								en:pastries	en:sugary-snacks,en:pastries	4	en:4-ultra-processed-food-and-drink-products	e	20																App - Yuka, Apps
8414892329941		es			Pizza fresca barbacoa							Comida preparada refrigerada, pizza barbacoa con aceite de oliva virgen extra					460 g	200 g			Makro,Metro Chef	makro,metro-chef		Comidas preparadas, Pizzas - empanadas y quiches, Pizzas, Pizza boloñesa	en:meals,en:pizzas-pies-and-quiches,en:pizzas,en:bolognese-pizzas	Punto Verde, Con masa madre, Recicla-amarillo, Recicla-azul	en:green-dot,es:con-masa-madre,es:recicla-amarillo,es:recicla-azul	España	en:spain	Makro	makro	0												ES 26.018239/M CE	es-26-018239-m-ec				"Masa [harina de TRIGO, agua, masa madre (3%) (GLUTEN), sal, aceite de oliva virgen extra (0,5%), vinagre de manzana, levadura], MOZZARELLA [LECHE pasteurizada de vaca, sólidos LÁCTEOS, sal, fermentos lácticos y cuajo], salsa de tomate [tomate, aceite de oliva virgen extra (0,4%), azúcar, sal, orégano, albahaca), carne de vacuno (8%) [carne de vacuno (90%), agua, ajo, cebolla, vino (contiene SULFITOS), azúcar, especias y aroma, estabilizante (trifosfatos)], bacon (6 % ) [carne de cerdo (62%), agua, fécula de patata, tocino, sal, jarabe de glucosa, conservadores (lactato de potasio, etil lauroil arginato, nitrito de sodio), estabilizantes (sorbitol, trifosfatos, difosfatos), dextrosa, antioxidantes (ascorbato de sodio, citrato de sodio), gelificantes (carragenanos, goma xantana), aroma, aroma de humo, hemoglobina, extracto de especias], cebolla (2%), pimiento rojo (2%), salsa barbacoa (2%) [tomate kétchup (tomate, jarabe de glucosa y fructosa, vinagre de alcohol, azúcar, almidón modificado, sal, estabilizantes (goma guar)), agua, almidón modificado, vinagre (contiene SULFITOS), azúcar, aroma de humo, conservadores (sorbato de potasio, benzoato de sodio), acidulante (ácido cítrico), espesante (goma xantana), colorante (caramelo alimentario), antioxidante (butilhidroxianisol)]."						Gluten, Leche, Dióxido de azufre y sulfitos	en:gluten,en:milk,en:sulphur-dioxide-and-sulphites	Mostaza, Soja	en:mustard,en:soybeans		100g	100g			235	kcal	9.8	g	4.7	g	25.9	g	5.9	g	0	g	10.8	g	1.6	g	0.64	g			235	kcal																																																																								en:pizza-pies-and-quiches	en:composite-foods,en:pizza-pies-and-quiches	4	en:4-ultra-processed-food-and-drink-products	d	14																App - Yuka, Apps
2011848000525		es			Barra de pan elaborado con masa madre																							España	en:spain			0																												100g	100g																																																																																																			unknown	unknown																	App - Yuka, Apps
2055516000271		es			Pan barrita con masa madre 90g																							España	en:spain			0																												100g	100g																																																																																																			unknown	unknown																	App - Yuka, Apps
2977694003878		es			Masa para pelotas																							España	en:spain			0																												100g	100g																																																																																																			unknown	unknown																	App - Yuka, Apps
8424818434000		es			Masa hojaldre con mantequilla																							España	en:spain			0																												100g	100g			396	kcal	20	g	14	g	43	g	2	g	1.3	g	6.3	g	0.83	g	0.332	g			396	kcal																																																																											unknown	unknown																	App - Yuka, Apps
65536339		es			Masa filo																Hacendado	hacendado				Halal, Kosher	en:halal,en:kosher	España	en:spain	Hacendado	hacendado	0																												100g	100g			290	kcal	1.1	g	0.2	g	60	g	4	g	2	g	9	g	0.75	g	0.3	g			290	kcal																																																																											unknown	unknown																	App - Yuka, Apps
2055502000568		es			Invagué fabricación propia elaborado con masa madre 220G																							España	en:spain			0																												100g	100g																																																																																																			unknown	unknown																	App - Yuka, Apps
9726106514524		es			Masa para Donuts																							España	en:spain			0																												100g	100g																																																																																																			unknown	unknown																	App - Yuka, Apps
8032947241040		es			Masa para pizza con tomate																							España	en:spain			0																												100g	100g			225	kcal	1.9	g	0.3	g	43.9	g	0.5	g	1.4	g	7.3	g	1.4	g	0.56	g			225	kcal																																																																											unknown	unknown																	App - Yuka, Apps
7798144940117		es			Pre-Pizza							pizza con salsa de tomate, libre de gluten.					145 g				Dimax	dimax		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, en:Specific products, en:Products for specific diets, Productos sin gluten, Productos de panadería, Masa De Pizza, en:Cooked pizza base	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:specific-products,en:products-for-specific-diets,en:products-without-gluten,en:bakery-products,en:pizza-dough,en:cooked-pizza-base	Sin gluten, Kosher, Sin TACC, Exceso en sodio	en:no-gluten,en:kosher,es:sin-tacc,es:exceso-en-sodio	España	en:spain			0																												100g	100g																																																																																																en:cereals-and-potatoes	en:cereals-and-potatoes		unknown	unknown		b	71	1	96778	-5	-15		0								
